name,HH,MM,SS,Wsp_70m,Wsp_57m,Wsp_44m,Wsp_31m,Wsp_18m,Rain,AirAbs_70m,AirAbs_18m,RHTemp_2m,Press_enc_2m,RH_2m,DAU_STATUS1_M1,WD_Vref_41m,WD_Vsig_41m,Wdir_41m,Sonic_70m_status,X_70m,Y_70m,Z_70m,T_70m,SWsp_70m,Sdir_70m,Svec_70m,Stilt_70m,Sonic_57m_status,X_57m,Y_57m,Z_57m,T_57m,SWsp_57m,Sdir_57m,Svec_57m,Stilt_57m,Sonic_44m_status,X_44m,Y_44m,Z_44m,T_44m,SWsp_44m,Sdir_44m,Svec_44m,Stilt_44m,Sonic_31m_status,X_31m,Y_31m,Z_31m,T_31m,SWsp_31m,Sdir_31m,Svec_31m,Stilt_31m,Sonic_18m_status,X_18m,Y_18m,Z_18m,T_18m,SWsp_18m,Sdir_18m,Svec_18m,Stilt_18m
201510171230,0.0,2.8883,17.3181,0.708342,0.813553,0.910535,0.894279,0.783029,0.0,0.0146409,0.0290719,0.0372314,0.024079,0.125495,0.238618,0.000154438,0.137929,10.9754,1.97949,0.683283,0.713234,0.473681,0.0490194,0.763137,8.06242,0.757878,6.19656,1.97949,0.800792,0.771621,0.460709,0.0500745,0.910823,9.16216,0.912029,6.44797,1.97949,0.884598,0.781936,0.441499,0.0475695,0.978989,10.599,0.970384,7.539,1.97949,0.825792,0.814722,0.48368,0.0527781,0.966478,11.6564,0.956833,9.32441,1.97949,0.739613,0.734083,0.509018,0.0478242,0.811762,13.2243,0.815041,10.419
201510171240,0.0,2.88822,17.3174,0.830477,0.81608,0.807334,0.806629,0.882428,0.0,0.00875869,0.0120296,0.0186354,0.0147191,0.126992,0.237028,0.000127563,0.118521,9.45707,1.97949,0.771878,0.65151,0.438521,0.0389834,0.836508,6.07709,0.830964,5.15038,1.97949,0.793961,0.745852,0.436256,0.0384567,0.877127,7.6334,0.879339,5.37186,1.97949,0.802121,0.790399,0.478923,0.0377835,0.909121,8.70937,0.885705,7.64878,1.97949,0.840755,0.834227,0.478124,0.0410016,0.936537,10.7661,0.929156,7.71189,1.97949,0.903125,0.859188,0.528679,0.0385294,0.978057,13.9061,0.977078,9.90127
201510171250,0.100664,6.17983,17.3181,0.64508,0.677715,0.785514,0.808327,0.718884,0.0,0.0144463,0.0110266,0.0156033,0.0160776,0.113037,0.237028,0.000302254,0.111946,8.57168,1.97949,0.655902,0.506134,0.364434,0.0448183,0.666199,5.51457,0.665145,4.17051,1.97949,0.675335,0.544718,0.370025,0.0580314,0.717105,5.90461,0.720486,4.42247,1.97949,0.72224,0.66236,0.419249,0.0407474,0.80206,7.60609,0.800967,5.76652,1.97949,0.745346,0.718132,0.43325,0.0423169,0.851206,9.81481,0.849428,7.38614,1.97949,0.694249,0.712157,0.491215,0.0365138,0.769357,11.6436,0.772054,9.21427
201510171300,0.0,2.88824,17.3181,0.685948,0.65119,0.726385,0.739574,0.667976,0.0,0.0130624,0.00691387,0.0275973,0.0237557,0.0893923,0.238618,0.000370057,0.134726,10.378,1.97949,0.719748,0.650707,0.405272,0.0400326,0.713007,7.48447,0.713222,4.62561,1.97949,0.687033,0.739671,0.417658,0.0375577,0.714688,8.82313,0.718467,5.22072,1.97949,0.721191,0.681504,0.432506,0.0360615,0.71813,9.56096,0.718679,6.07469,1.97949,0.774295,0.701671,0.424344,0.0405998,0.782443,11.1723,0.785748,6.75049,1.97949,0.681655,0.642293,0.46733,0.0375168,0.700499,11.2097,0.707443,8.39346
201510171310,0.0,2.88847,17.3187,0.610036,0.626713,0.658199,0.738115,0.73516,0.0,0.0122122,0.00855934,0.0085051,0.0102729,0.0353714,0.235427,0.000168143,0.1141,9.10885,1.97936,0.648108,0.676406,0.437125,0.0590041,0.646679,7.08141,0.65091,4.53553,1.97949,0.693926,0.699438,0.414367,0.0556614,0.654368,8.51062,0.660515,4.70213,1.97946,0.707747,0.687745,0.430536,0.0478292,0.689366,8.72036,0.690888,5.29826,1.97946,0.768555,0.687926,0.487471,0.053195,0.747752,9.83215,0.741829,7.08237,1.97946,0.777226,0.688023,0.500689,0.0462692,0.775678,10.7471,0.775234,8.1449
201510171320,0.0,2.88839,17.3184,0.666381,0.77805,0.762989,0.763025,0.84739,0.0,0.0173481,0.0137558,0.0200329,0.0147173,0.136393,0.235427,5.36371e-05,0.0942995,7.41106,1.97946,0.722662,0.573111,0.442724,0.0601952,0.708984,6.51988,0.708313,4.97541,1.97946,0.770062,0.677109,0.42527,0.0495619,0.813501,7.51464,0.821375,4.81845,1.97936,0.744603,0.653407,0.45837,0.0477532,0.796738,7.22764,0.806562,5.35934,1.97949,0.818209,0.71045,0.523263,0.0577293,0.858275,9.49726,0.872167,6.99586,1.97949,0.858542,0.726745,0.510624,0.0473046,0.886519,10.7491,0.897992,7.70306
201510171330,0.0,2.88811,17.3175,0.712353,0.782368,0.734298,0.700908,0.644711,0.0,0.0116764,0.0172943,0.008505,0.0128558,0.13045,0.235427,0.000136615,0.108103,8.29753,1.97949,0.68408,0.686924,0.40616,0.0566358,0.75262,6.68457,0.753533,4.50946,1.97949,0.681915,0.725959,0.39672,0.0530942,0.762074,7.98968,0.767546,4.81897,1.97946,0.690642,0.66424,0.388037,0.0571623,0.720899,8.28979,0.724525,5.03077,1.97946,0.690839,0.684744,0.421622,0.0482984,0.718828,9.59246,0.722239,6.07159,1.97946,0.634598,0.610679,0.393445,0.0503991,0.644445,9.6356,0.651918,6.07029
201510171340,0.0,2.88838,17.3185,0.790975,0.852642,0.748774,0.813137,0.71133,0.0,0.0251119,0.0241278,0.0217567,0.0153394,0.106729,0.235427,0.000153722,0.114576,9.18996,1.97929,0.793993,0.705957,0.459182,0.0570283,0.830786,7.53464,0.830409,5.27253,1.97946,0.802103,0.738945,0.455963,0.0498048,0.841878,9.00469,0.846002,5.80802,1.97949,0.766265,0.673716,0.44951,0.0467694,0.767999,9.22111,0.765944,6.349,1.97946,0.81214,0.677663,0.467921,0.0476438,0.837377,10.1344,0.836891,7.41724,1.97946,0.754058,0.656073,0.44798,0.0568175,0.770834,10.7066,0.780733,7.34891
201510171350,0.101126,6.20209,17.3185,0.820643,0.812056,0.835446,0.835339,0.831797,0.0,0.024374,0.009514,0.0155083,0.010954,0.0379326,0.235427,0.000159814,0.0979077,7.84444,1.97946,0.812618,0.742222,0.482212,0.0968195,0.861913,6.55202,0.869865,4.49963,1.97949,0.783663,0.770717,0.508293,0.0630188,0.822887,7.7,0.833355,5.24167,1.97946,0.807197,0.735934,0.520585,0.0587536,0.851027,7.81789,0.85796,5.84517,1.97949,0.780682,0.837965,0.499639,0.0542719,0.868383,9.20626,0.870594,6.53036,1.97949,0.902772,0.780645,0.535564,0.0567384,0.911894,10.6794,0.912005,7.74771
201510171400,0.0,2.88845,17.3187,0.93559,0.936107,0.90219,0.974555,0.978177,0.0,0.0188763,0.0116745,0.0155609,0.0261312,0.0497566,0.235427,0.000195847,0.0920631,7.38303,1.97949,0.919863,0.694418,0.458958,0.0699782,0.974142,6.26867,0.976426,4.65213,1.97946,0.881872,0.750238,0.486972,0.0622882,0.953194,7.12053,0.962289,5.11718,1.97946,0.871684,0.723844,0.473264,0.059336,0.927103,7.31659,0.93274,5.26234,1.97946,0.877949,0.761202,0.465856,0.05399,0.962379,7.94353,0.965972,5.74755,1.97946,0.907336,0.738133,0.486094,0.0496966,0.968612,9.0236,0.980846,6.25628
201510171410,0.0,2.88843,17.3181,0.904445,0.825239,0.697146,0.640025,0.747767,0.0,0.0101352,0.00792151,0.005361,0.0296637,0.0485987,0.237028,0.000164762,0.0906805,6.84209,1.97946,0.870776,0.807917,0.462827,0.0718529,0.891875,7.63955,0.901013,4.17064,1.97949,0.824545,0.75082,0.422822,0.0627973,0.845666,7.20846,0.856642,3.97552,1.97946,0.743045,0.64392,0.443017,0.0611295,0.730609,6.88836,0.736286,4.51652,1.97949,0.73171,0.601369,0.476765,0.169611,0.704394,7.12829,0.706439,5.42067,1.97946,0.804228,0.643758,0.476126,0.0521558,0.781132,8.62272,0.79047,5.83766
201510171420,0.0,2.88862,17.318,0.84961,0.878595,0.886419,1.05358,0.940081,0.0,0.0155102,0.0166155,0.0154303,0.0138772,0.0735017,0.235427,8.85156e-05,0.0944821,7.59018,1.97951,0.868483,0.724813,0.44084,0.066345,0.891369,6.65079,0.890873,4.33692,1.97949,0.847516,0.751961,0.454082,0.0580891,0.881117,7.23048,0.884153,4.60825,1.97949,0.842116,0.760574,0.445773,0.0535358,0.882764,7.65895,0.885623,4.79904,1.97946,1.07324,0.796441,0.497466,0.0674789,1.10445,9.2316,1.1066,6.34708,1.97949,0.955729,0.756163,0.5438,0.0485573,0.981288,10.3178,0.988797,7.77038
201510171430,0.0,2.8885,17.3181,0.70608,0.684478,0.737056,0.81179,0.748159,0.0,0.0106191,0.0231527,0.0321364,0.0102848,0.0607471,0.237028,0.000160126,0.105314,8.45332,1.97946,0.773546,0.637279,0.452277,0.0521112,0.743855,7.11487,0.747572,4.74561,1.97946,0.763435,0.734461,0.462214,0.0448003,0.756972,8.76681,0.763434,5.38953,1.97946,0.735427,0.691013,0.482308,0.0415022,0.747599,8.62554,0.750561,6.1341,1.97949,0.819754,0.769338,0.467819,0.043862,0.886255,10.5076,0.888048,7.20221,1.97946,0.800195,0.705256,0.517504,0.041615,0.818131,12.4475,0.821455,9.69249
201510171440,0.0,2.8883,17.3174,0.710174,0.619123,0.68726,0.822657,0.807355,0.0,0.0115685,0.0099291,0.0144233,0.0146364,0.0448692,0.237028,0.000155873,0.0877638,7.05466,1.97949,0.591786,0.733934,0.398502,0.045648,0.739185,5.73505,0.744564,3.7941,1.97949,0.588805,0.714542,0.393389,0.0388089,0.690113,6.59839,0.697335,4.06764,1.97949,0.640713,0.697484,0.408904,0.0378138,0.727687,6.78478,0.731988,4.48905,1.97946,0.743356,0.819684,0.470724,0.0418569,0.890669,8.48211,0.89528,5.97905,1.97949,0.762419,0.817861,0.541687,0.0415009,0.856309,11.5633,0.870309,8.36052
201510171450,0.101126,6.20207,17.3185,0.6977,0.758406,0.855359,0.945602,0.788183,0.0,0.0128112,0.0206464,0.0170708,0.00735517,0.0445078,0.235427,0.000213139,0.156507,10.6233,1.97946,0.720111,0.655298,0.451826,0.0531211,0.71302,7.06546,0.71097,4.92939,1.97949,0.857944,0.729277,0.441474,0.0438856,0.878853,8.73925,0.875019,5.83049,1.97946,0.900723,0.747841,0.514108,0.0418465,0.938022,9.85362,0.918215,8.16517,1.97949,0.95952,0.781235,0.528559,0.0436043,1.02408,11.1477,1.01978,9.17265,1.97946,0.797508,0.748024,0.544454,0.0404971,0.85737,12.6049,0.869212,9.59992
201510171500,0.0,2.88845,17.318,0.793322,0.777025,0.812284,0.882711,0.780829,0.0,0.0146837,0.0138425,0.0126649,0.0125082,0.0862027,0.237028,8.7673e-05,0.115068,9.22249,1.97949,0.860571,0.709309,0.451797,0.049593,0.858578,7.28,0.859074,4.69699,1.97946,0.840612,0.754317,0.491116,0.0465435,0.864694,8.43703,0.86402,5.80946,1.97949,0.775237,0.794612,0.505612,0.0451887,0.862045,8.95287,0.864365,6.29541,1.97949,0.910096,0.833879,0.522973,0.0476882,0.96726,11.3054,0.962212,8.31755,1.97949,0.809328,0.786798,0.552096,0.0420594,0.837968,13.8867,0.831238,10.6896
201510171510,0.0,2.88843,17.3181,0.690489,0.707787,0.766133,0.763224,0.697274,0.0,0.0188685,0.0106242,0.0160425,0.0178304,0.107891,0.235427,8.47534e-05,0.118043,9.45996,1.97949,0.65242,0.617522,0.44826,0.0433616,0.68094,5.8162,0.685589,4.36396,1.97949,0.744112,0.65687,0.504671,0.0413729,0.74648,7.20046,0.74828,5.63185,1.97946,0.81496,0.769102,0.530414,0.0431111,0.87509,8.71327,0.873333,6.72784,1.97946,0.854721,0.819978,0.551482,0.0462561,0.8635,11.8236,0.864211,8.23799,1.97946,0.805653,0.730661,0.562588,0.0407376,0.767019,14.2418,0.762308,10.62
201510171520,0.0,2.88858,17.3179,0.71672,0.715679,0.789336,0.75264,0.733834,0.0,0.0152006,0.0119321,0.0196718,0.0123908,0.111874,0.237028,7.56586e-05,0.130514,10.4431,1.97946,0.643932,0.72234,0.466559,0.0420188,0.725395,6.95934,0.726686,5.01677,1.97949,0.655498,0.785369,0.476004,0.0383901,0.775134,8.08248,0.773999,5.86793,1.97949,0.758341,0.799529,0.46701,0.040742,0.853465,9.34837,0.841858,6.79826,1.97949,0.844588,0.774772,0.52527,0.0433491,0.874181,11.6328,0.85293,9.43941,1.97949,0.819232,0.662198,0.524222,0.0376654,0.782646,12.8315,0.787349,9.55356
201510171530,0.0,2.8885,17.3181,0.755673,0.789536,0.804949,0.740035,0.701498,0.0,0.0143186,0.015061,0.0311055,0.0107914,0.0705219,0.235427,7.68914e-05,0.119324,9.56215,1.97949,0.803784,0.652884,0.461195,0.0392139,0.811699,7.16034,0.810285,5.18797,1.97949,0.825118,0.699791,0.435379,0.0364596,0.852221,8.2835,0.853379,5.47805,1.97946,0.757178,0.747485,0.422942,0.0368484,0.815843,9.34858,0.818416,5.6696,1.97946,0.726682,0.811806,0.495382,0.0427804,0.799958,11.3535,0.797583,7.8088,1.97949,0.743265,0.683364,0.515497,0.0374843,0.725576,12.4024,0.736013,8.78804
201510171540,0.0,2.88869,17.3181,0.74395,0.674887,0.691399,0.75597,0.728683,0.0,0.0129606,0.0104889,0.00771625,0.0134643,0.1045,0.237028,0.000208884,0.121857,9.75581,1.97946,0.681312,0.690509,0.441241,0.0368846,0.747757,7.11027,0.746031,5.1179,1.97946,0.690992,0.699211,0.443215,0.0356728,0.714448,8.36681,0.720664,5.3262,1.97949,0.676581,0.682608,0.487936,0.0365082,0.729982,8.41502,0.730565,6.55196,1.97949,0.832172,0.697142,0.491167,0.0397023,0.84384,10.4393,0.8392,7.93269,1.97946,0.838204,0.741747,0.518358,0.0382599,0.840529,13.3158,0.851957,9.04088
201510171550,0.101816,6.23541,17.3181,0.840708,0.819556,0.873945,0.982261,1.04801,0.0,0.0195883,0.01363,0.00777486,0.0276115,0.142092,0.237028,9.50405e-05,0.112842,9.05083,1.97949,0.751346,0.770365,0.480034,0.0499609,0.876374,6.2166,0.880131,4.70759,1.97949,0.761008,0.816709,0.502326,0.0441894,0.893196,7.27962,0.892894,5.5964,1.97946,0.857386,0.859558,0.529741,0.0450365,0.970119,8.81883,0.955071,7.34305,1.97949,0.907448,0.975527,0.555055,0.0464706,1.07401,11.194,1.06896,8.28302,1.97949,0.917643,1.00334,0.548944,0.0451202,1.09104,13.3162,1.09275,9.42724
201510171600,0.0,2.88824,17.317,0.677507,0.858199,0.919728,0.890294,0.925029,0.0,0.0153689,0.010951,0.0173036,0.0285832,0.114815,0.235427,0.000159684,0.102268,8.11725,1.97946,0.695903,0.682995,0.41883,0.0437281,0.73631,6.44144,0.73887,4.17649,1.97949,0.81988,0.709618,0.436432,0.039006,0.924522,6.44383,0.926352,5.16214,1.97949,0.899668,0.727046,0.451041,0.0387764,0.995562,7.53616,0.991467,6.44972,1.97946,0.836462,0.757285,0.478389,0.0414892,0.937532,9.11733,0.944916,6.83531,1.97946,0.869695,0.833191,0.494339,0.0388589,1.01306,10.8118,1.02595,7.8931
201510171610,0.0,2.88843,17.3181,0.735803,0.680723,0.700763,0.788027,0.703745,0.0,0.0144822,0.0155017,0.00766853,0.0172369,0.105902,0.237028,0.000104755,0.100564,7.91448,1.97949,0.7235,0.598214,0.393204,0.0443464,0.759316,5.49784,0.763049,3.85394,1.97949,0.64859,0.642301,0.422962,0.0402815,0.703095,6.42943,0.701024,4.8741,1.97946,0.684773,0.681458,0.456111,0.0418666,0.748867,7.37991,0.74339,5.77736,1.97949,0.794571,0.826615,0.453382,0.043627,0.895146,10.2764,0.896405,6.51709,1.97949,0.752303,0.69044,0.500681,0.0394051,0.828382,10.3547,0.834084,8.50934
201510171620,0.0,2.88843,17.3181,0.514945,0.558589,0.702436,0.815837,0.823748,0.0,0.000517097,0.00154156,0.00775161,0.0260309,0.0567331,0.237028,0.000181283,0.104915,8.40276,1.97949,0.519114,0.569612,0.345189,0.0408893,0.540412,5.80377,0.544008,3.61404,1.97946,0.583882,0.628728,0.38236,0.0361778,0.631865,7.08617,0.634652,4.64154,1.97949,0.652937,0.670485,0.387311,0.036925,0.741664,7.70261,0.739362,5.38481,1.97949,0.755784,0.789137,0.44773,0.0404421,0.896032,10.0331,0.894424,7.56685,1.97946,0.776822,0.750105,0.482959,0.038432,0.858356,12.1911,0.862796,9.15541
201510171630,0.0,2.88858,17.3183,0.658127,0.686377,0.619051,0.622527,0.751255,0.0,0.00886925,0.00610218,0.00777163,0.0107386,0.0642927,0.235427,6.55222e-05,0.106636,8.42181,1.97949,0.581028,0.653578,0.364334,0.0410257,0.704721,5.72568,0.70747,3.96496,1.97949,0.657884,0.631634,0.365971,0.0389439,0.730399,6.60507,0.735508,4.31137,1.97946,0.628526,0.657848,0.413928,0.0393999,0.716884,7.31558,0.715925,5.50112,1.97946,0.635325,0.70747,0.423047,0.0424933,0.736395,8.49861,0.738993,6.10102,1.97681,0.89712,0.884181,0.544829,0.371835,1.04189,10.9414,1.09204,7.38572
201510171640,0.0,2.8885,17.3181,0.536233,0.592725,0.706214,0.879164,0.77694,0.0,0.00522311,0.0102902,0.0173697,0.0170125,0.0368748,0.237028,7.83876e-05,0.11181,8.94761,1.97946,0.568265,0.645456,0.386262,0.05039,0.565102,6.62931,0.57121,3.86886,1.97949,0.659078,0.651565,0.413175,0.0435962,0.650772,7.80121,0.657294,4.82399,1.97949,0.671931,0.703294,0.450872,0.0442107,0.711197,8.73294,0.715653,5.80329,1.97949,0.848971,0.70497,0.454984,0.0450461,0.906303,9.80023,0.909568,7.04971,1.97949,0.787746,0.636885,0.479906,0.052596,0.825253,10.7729,0.836218,8.3875
201510171650,0.101586,6.22434,17.3181,0.787213,0.812042,0.872004,0.82027,0.681742,0.0,0.0143646,0.0096504,0.00766962,0.00923333,0.0694717,0.237028,0.000120606,0.132575,10.4136,1.97949,0.788387,0.677774,0.428392,0.0465942,0.834559,6.84564,0.836979,4.72154,1.97949,0.834103,0.712453,0.428077,0.0453378,0.875596,8.35979,0.882083,5.33338,1.97949,0.836549,0.766256,0.466876,0.0466845,0.928653,9.63918,0.92541,6.992,1.97949,0.835579,0.741968,0.504575,0.04731,0.924297,10.6827,0.921447,8.68813,1.97946,0.73476,0.643311,0.471236,0.0447774,0.71228,12.0887,0.720482,8.34543
201510171700,0.0,2.88864,17.3184,0.597849,0.575752,0.653872,0.634144,0.600535,0.0,0.00686472,0.00993838,0.00767761,0.0164065,0.0617549,0.237028,0.000101585,0.127471,10.1882,1.97949,0.553016,0.643377,0.389632,0.0414004,0.663328,6.48515,0.666036,4.79097,1.97949,0.576762,0.645998,0.407891,0.0390531,0.649578,8.132,0.653219,5.78573,1.97946,0.621816,0.670329,0.408406,0.0412135,0.700643,9.39227,0.698842,6.90536,1.97946,0.644785,0.673897,0.411043,0.0436646,0.726897,11.0317,0.734326,7.78042,1.97949,0.607094,0.603388,0.393609,0.0399633,0.617741,13.194,0.626014,8.47776
201510171710,0.0,2.88819,17.3177,0.826566,0.927013,0.857159,0.713937,0.57178,0.0,0.0106417,0.00592872,0.0174533,0.0165369,0.0383825,0.237028,0.00019978,0.14637,11.6652,1.97949,0.809623,0.705648,0.403314,0.0453823,0.882001,7.9552,0.885062,5.1403,1.97949,0.833921,0.787388,0.413237,0.0428672,0.952977,9.3361,0.959758,5.88578,1.97949,0.792467,0.791373,0.425648,0.0458176,0.905221,11.329,0.903144,7.63877,1.97949,0.659458,0.74639,0.430458,0.0482075,0.742661,13.0977,0.746177,8.5287,1.97949,0.618659,0.577515,0.391459,0.0447495,0.635972,12.5107,0.635195,8.98565
201510171720,0.0,2.88806,17.3167,0.916542,0.970029,0.955297,0.890073,0.756279,0.0,0.00979044,0.00695223,0.00766672,0.0198459,0.0629424,0.237028,7.20684e-05,0.148221,11.7341,1.97949,0.860117,0.800472,0.446479,0.0510184,0.943872,7.49277,0.945418,4.79661,1.97949,0.927211,0.850029,0.461523,0.0488812,1.00497,9.26972,1.00901,5.62972,1.97949,0.968024,0.834738,0.49256,0.0516076,1.01145,10.8346,1.01053,7.04065,1.97949,0.990868,0.78445,0.480593,0.0486768,1.03061,12.6885,1.03535,8.40381,1.97949,0.806173,0.666962,0.457236,0.0445093,0.826409,14.0908,0.834403,9.65263
201510171730,0.0,2.8883,17.3181,0.706541,0.751233,0.920398,0.941865,0.911581,0.0,0.0347728,0.0198801,0.00766527,0.0399476,0.196139,0.238618,0.000125162,0.326229,13.8395,1.97949,0.860398,0.685485,0.46664,0.0694811,0.746779,8.3959,0.745034,4.9582,1.97949,0.835351,0.73635,0.475348,0.0620297,0.733179,9.90254,0.730719,5.77512,1.97949,0.99175,0.831028,0.49331,0.0630329,0.925951,12.5956,0.918918,7.19537,1.97949,1.00867,0.811227,0.509053,0.0555458,0.993663,14.1971,0.993699,8.76072,1.97949,0.972862,0.756322,0.570444,0.0494783,0.959615,15.6302,0.958485,11.8164
201510171740,0.0,2.88811,17.3175,0.812335,0.806754,0.791587,0.76087,0.797747,0.0,0.00874082,0.00917849,0.0233594,0.0323876,0.139801,0.237028,6.87681e-05,0.165726,9.9938,1.97949,0.743013,0.762625,0.512315,0.054193,0.84968,7.03602,0.832025,6.34136,1.97949,0.767614,0.788961,0.501406,0.0535033,0.875786,8.2165,0.873834,6.36162,1.97949,0.801977,0.770788,0.504661,0.0535945,0.88086,9.46522,0.881369,6.90444,1.97951,0.795859,0.80039,0.534698,0.0504709,0.908618,11.12,0.913198,8.75958,1.97949,0.764511,0.792927,0.490991,0.0454357,0.869792,13.3197,0.881389,9.18825
201510171750,0.100664,6.17983,17.3181,0.669931,0.782644,0.819342,0.827085,0.843316,0.0,0.00750361,0.0109435,0.00753741,0.0127683,0.157361,0.237028,7.56486e-05,0.104884,8.42114,1.97949,0.595634,0.657608,0.397267,0.0490245,0.696103,5.70408,0.698928,3.98218,1.97949,0.729631,0.746789,0.469283,0.0480057,0.852468,7.00481,0.859162,5.27094,1.97949,0.704412,0.769017,0.470282,0.0526066,0.846151,7.57772,0.844063,6.08117,1.97949,0.775563,0.818495,0.518027,0.0526835,0.888426,9.93219,0.88354,7.86337,1.97949,0.805852,0.904136,0.491322,0.0509719,0.935248,13.6941,0.940099,8.68547
201510171800,0.0,2.88824,17.3181,0.524071,0.582951,0.701184,0.726935,0.673788,0.0,0.00778014,0.0126829,0.00760317,0.00857657,0.0763141,0.238618,9.25257e-05,0.0952532,7.65263,1.97949,0.534346,0.490299,0.326907,0.0481389,0.558636,4.82614,0.561187,3.38972,1.97949,0.615923,0.518298,0.372233,0.0490055,0.613204,6.19456,0.619,4.27902,1.97949,0.698513,0.584602,0.410591,0.0513757,0.726462,7.37914,0.725107,5.64759,1.97949,0.775402,0.675345,0.451679,0.050806,0.775935,10.8482,0.777855,7.21691,1.97949,0.764448,0.593243,0.459594,0.0474364,0.720995,13.1093,0.727041,9.05749
201510171810,0.0,2.88847,17.3188,0.586693,0.522551,0.587745,0.60115,0.585937,0.0,0.0174919,0.015444,0.0178039,0.0100486,0.0906685,0.235427,0.000275483,0.101107,8.12433,1.97946,0.567802,0.485603,0.298421,0.0444271,0.611775,5.21361,0.616842,3.43478,1.97949,0.550232,0.525617,0.348014,0.0479203,0.578043,6.7545,0.58322,4.64,1.97946,0.585815,0.536006,0.36959,0.048008,0.620863,7.81718,0.621925,5.95743,1.97946,0.667416,0.56762,0.414306,0.0488274,0.664576,11.169,0.66307,8.44858,1.97946,0.669337,0.611121,0.431785,0.04402,0.715391,13.437,0.715016,10.9788
201510171820,0.0,2.88844,17.3181,0.703498,0.836281,0.897484,0.852942,0.841333,0.0,0.0116718,0.0109257,0.0212069,0.0120154,0.0791204,0.235427,9.60081e-05,0.186907,10.98,1.97946,0.717255,0.691628,0.398974,0.0487733,0.794011,7.50737,0.791811,5.09253,1.97946,0.782976,0.755598,0.406749,0.0491128,0.92832,8.11131,0.927019,6.20474,1.97946,0.850759,0.746996,0.449305,0.0523528,0.950447,9.91396,0.949632,7.42837,1.97946,0.841041,0.76469,0.476947,0.0561456,0.924595,12.5777,0.918081,9.99559,1.97946,0.834514,0.709211,0.455754,0.049161,0.912757,13.4111,0.907668,11.4781
201510171830,0.0,2.88811,17.3179,0.795838,0.777912,0.883161,0.768285,0.692381,0.0,0.0141792,0.00956045,0.0225688,0.0265179,0.112661,0.235427,0.000130064,0.118432,9.48847,1.97949,0.768743,0.697785,0.467245,0.0473966,0.849593,6.97367,0.847211,5.62003,1.97949,0.790573,0.644732,0.416277,0.0472548,0.841761,7.49935,0.84654,5.38607,1.97946,0.855757,0.715126,0.442393,0.0504354,0.928808,9.21852,0.928985,6.6885,1.97949,0.788959,0.716086,0.458323,0.0537393,0.865481,11.0264,0.865881,8.45612,1.97949,0.820312,0.686048,0.475481,0.0475618,0.815907,14.835,0.818261,10.6416
201510171840,0.0,2.88831,17.3179,0.672372,0.722172,0.72225,0.66664,0.61791,0.491075,0.00684752,0.00823314,0.00760865,0.0107581,0.0969412,0.235427,0.000187639,0.160384,10.4252,1.97946,0.664122,0.690594,0.410262,0.0497295,0.748684,6.31661,0.750747,4.33746,1.97946,0.763611,0.666524,0.440228,0.0509346,0.794203,7.49764,0.801693,5.1326,1.97949,0.77629,0.69003,0.458181,0.0487327,0.774502,9.61765,0.774489,6.4324,1.97946,0.741127,0.691833,0.462098,0.0500268,0.764879,10.7999,0.76297,7.79719,1.97946,0.751747,0.618429,0.487712,0.0451733,0.741775,12.3193,0.748016,9.32475
201510171850,0.101126,6.20209,17.3188,0.587371,0.734108,0.820817,0.849219,0.794651,0.49891,0.0154331,0.0205123,0.0201934,0.0313749,0.0328727,0.235427,0.000167235,0.100502,8.07287,1.97946,0.628331,0.570808,0.42806,0.0510572,0.644219,5.65266,0.644265,4.36797,1.97942,0.778508,0.639924,0.453452,0.0520377,0.808639,6.86767,0.809501,5.24063,1.97946,0.823717,0.696112,0.47208,0.0545973,0.891225,7.62416,0.891658,5.96707,1.97946,0.891274,0.751776,0.498405,0.0534838,0.957007,10.2697,0.950927,8.28412,1.97946,0.764062,0.639831,0.459067,0.0457872,0.77957,11.6193,0.78631,8.44554
201510171900,0.0,2.88837,17.3178,0.760479,0.734841,0.73323,0.850654,0.831408,0.0,0.0138946,0.0138102,0.0223249,0.0245919,0.10021,0.237028,8.91895e-05,0.144022,8.9823,1.97949,0.693488,0.680652,0.404244,0.0567841,0.789243,5.8493,0.789768,4.22687,1.97946,0.725163,0.683932,0.435039,0.0533489,0.763068,7.44448,0.765254,5.08513,1.97946,0.772907,0.732148,0.490545,0.0528933,0.85865,8.25318,0.85387,6.75745,1.97949,0.799995,0.836755,0.444347,0.0517156,0.958425,10.4102,0.955673,7.52506,1.97946,0.763539,0.854204,0.548631,0.0450352,0.895888,13.3385,0.89888,10.4899
201510171910,0.0,2.88843,17.3183,0.739593,0.773793,0.766128,0.733494,0.689671,0.0,0.0117933,0.0118136,0.0169168,0.0126985,0.0669137,0.235427,0.000174541,0.11249,9.01921,1.97946,0.675307,0.73849,0.445576,0.0584142,0.760708,6.54887,0.756948,4.59928,1.97949,0.691017,0.673589,0.44292,0.0563562,0.753622,6.73269,0.758914,4.86981,1.97949,0.759701,0.759714,0.495443,0.0574519,0.846989,8.42401,0.842784,6.50814,1.97946,0.746826,0.783931,0.537542,0.0556431,0.817459,10.8901,0.812576,8.5488,1.97949,0.735916,0.69521,0.48854,0.0445988,0.791272,12.2209,0.786326,10.0841
